Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2019,"Ji-Man Choi","TBR",55,94,81,17,12,3,0,2,2,6,11,0,22,1,1,0,0,0,0,0.20987654,5452
2019,"Corban Joseph","2 Tms",2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,5503
2019,"Nick Markakis","ATL",64,113,102,25,16,8,1,0,0,16,9,0,12,1,1,0,3,0,0,0.24509804,5930
2019,"Didi Gregorius","NYY",47,94,88,19,10,2,1,6,6,20,5,0,13,1,0,0,2,0,0,0.21590909,6012
2019,"JB Shuck","PIT",7,16,15,4,3,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0.26666667,6677
2019,"Juan Centeno","BOS",3,5,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,7168
2019,"Carlos Gonzalez","2 Tms",19,40,35,4,4,0,0,0,0,0,5,0,16,0,0,0,1,0,0,0.11428571,7287
2019,"J.A. Happ","NYY",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7410
2019,"Alex Avila","ARI",25,36,32,7,4,2,0,1,1,7,3,0,11,1,0,0,4,0,0,0.21875,7476
2019,"Charlie Blackmon","COL",89,234,215,66,36,15,1,14,14,29,12,0,42,6,1,0,4,0,0,0.30697674,7859
2019,"Ryan Flaherty","CLE",2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7888
2019,"Eric Sogard","2 Tms",54,120,104,29,17,6,0,6,6,12,11,0,22,1,3,1,0,0,0,0.27884615,7927
2019,"Jason Vargas","2 Tms",8,12,11,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,8044
2019,"Matt Carpenter","STL",59,103,83,18,12,4,0,2,2,7,16,0,25,1,2,1,1,0,0,0.21686747,8090
2019,"Dee Strange-Gordon","SEA",52,96,92,30,27,1,1,1,1,11,2,0,13,1,1,0,2,0,0,0.32608696,8203
2019,"Brett Anderson","OAK",2,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,8223
2019,"Daniel Descalso","CHC",19,22,18,3,2,1,0,0,0,1,2,0,4,0,1,1,0,0,0,0.16666667,8392
2019,"Gerardo Parra","2 Tms",41,69,62,14,8,4,1,1,1,6,3,0,13,2,1,1,1,0,0,0.22580645,8553
2019,"Jason Castro","MIN",29,45,40,5,5,0,0,0,0,3,5,0,19,0,0,0,0,0,0,0.125,8722
2019,"Logan Morrison","PHI",4,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9205
2019,"Chris Davis","BAL",42,69,61,8,6,0,0,2,2,3,7,0,30,1,0,0,3,0,0,0.13114754,9272
2019,"Chris Herrmann","OAK",6,10,10,2,2,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0.2,9284
2019,"Patrick Corbin","WSN",10,19,16,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,9323
2019,"Brock Holt","BOS",35,64,58,13,10,3,0,0,0,6,5,0,12,0,1,0,0,0,0,0.22413793,9345
2019,"Matt Adams","WSN",45,63,62,13,6,3,0,4,4,14,1,0,20,0,0,0,2,0,0,0.20967742,9393
2019,"Dallas Keuchel","ATL",6,11,11,1,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0.09090909,9434
2019,"Justin Bour","LAA",19,29,24,4,3,1,0,0,0,1,4,0,9,1,0,0,1,0,0,0.16666667,9744
2019,"Jason Kipnis","CLE",74,168,155,38,29,6,0,3,3,15,9,0,26,1,0,3,1,0,0,0.24516129,9776
2019,"Kyle Seager","SEA",73,147,130,37,20,6,0,11,11,25,14,0,27,2,1,0,5,0,0,0.28461538,9785
2019,"Ryan Goins","CHW",20,37,32,13,10,0,1,2,2,6,3,0,7,1,0,1,2,0,0,0.40625,9807
2019,"Jay Bruce","2 Tms",42,79,71,15,6,3,0,6,6,16,8,0,18,0,0,0,0,0,0,0.21126761,9892
2019,"Brett Gardner","NYY",77,142,132,28,16,6,1,5,5,17,9,0,32,1,0,0,1,0,0,0.21212121,9927
2019,"Tyler Skaggs","LAA",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10190
2019,"Tucker Barnhart","CIN",4,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10200
2019,"Brandon Belt","SFG",84,159,133,28,18,7,0,3,3,12,23,0,40,2,1,0,2,0,0,0.21052632,10264
2019,"Zack Wheeler","NYM",9,15,13,2,2,0,0,0,0,1,0,0,4,1,0,1,0,0,0,0.15384615,10310
2019,"Rafael Ortega","ATL",9,12,12,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.08333333,10323
2019,"Scooter Gennett","2 Tms",19,30,29,5,4,0,0,1,1,2,0,0,8,0,1,0,0,0,0,0.17241379,10339
2019,"Derek Dietrich","CIN",21,27,25,4,3,1,0,0,0,1,0,0,9,2,0,0,0,0,0,0.16,10542
2019,"Rob Brantly","PHI",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10655
2019,"Corey Dickerson","2 Tms",38,61,58,16,9,4,0,3,3,15,2,0,14,0,1,0,0,0,0,0.27586207,10762
2019,"Greg Garcia","SDP",35,42,35,7,7,0,0,0,0,3,6,0,10,0,0,1,0,0,0,0.2,10951
2019,"Jacob deGrom","NYM",7,13,12,3,3,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0.25,10954
2019,"Kevin Kiermaier","TBR",72,130,122,38,28,7,0,3,3,17,5,0,28,1,1,1,3,0,0,0.31147541,11038
2019,"Kole Calhoun","LAA",95,189,165,35,20,5,0,10,10,27,23,0,44,1,0,0,5,0,0,0.21212121,11200
2019,"Adam Eaton","WSN",80,157,138,40,28,7,3,2,2,10,12,0,28,3,0,4,0,0,0,0.28985507,11205
2019,"Mike Freeman","CLE",33,63,56,17,13,2,0,2,2,9,4,0,22,1,1,1,2,0,0,0.30357143,11241
2019,"Matt Grace","WSN",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11449
2019,"Tony Wolters","COL",64,124,107,30,20,10,0,0,0,12,13,1,20,2,0,2,4,0,0,0.28037383,11470
2019,"Odubel Herrera","PHI",16,26,25,7,6,1,0,0,0,5,0,0,4,0,1,0,0,0,0,0.28,11476
2019,"Christian Yelich","MIL",92,202,173,48,25,10,1,12,12,24,25,5,37,4,0,0,5,0,0,0.27745665,11477
2019,"Robbie Ray","ARI",12,16,15,1,1,0,0,0,0,2,0,0,9,0,0,1,1,0,0,0.06666667,11486
2019,"Josh Osich","CHW",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11528
2019,"Bryce Harper","PHI",97,213,187,53,27,11,0,15,15,44,22,0,53,3,1,0,3,0,0,0.28342246,11579
2019,"Jarrett Parker","LAA",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11624
2019,"Drew Smyly","2 Tms",2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11760
2019,"Noah Syndergaard","NYM",12,17,16,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,11762
2019,"James Paxton","NYY",2,6,5,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,11828
2019,"Leonys Martin","CLE",38,78,71,11,7,3,0,1,1,4,5,0,25,1,0,1,0,0,0,0.15492958,11846
2019,"Mason Williams","BAL",7,10,9,2,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0.22222222,11859
2019,"Joc Pederson","LAD",41,50,49,11,9,2,0,0,0,1,1,0,15,0,0,0,0,0,0,0.2244898,11899
2019,"Joe Panik","2 Tms",69,115,97,28,21,6,0,1,1,10,11,1,10,3,2,2,0,0,0,0.28865979,11936
2019,"Travis Shaw","MIL",32,51,49,5,4,1,0,0,0,2,0,0,17,2,0,0,1,0,0,0.10204082,11982
2019,"Nick Martini","SDP",13,21,18,0,0,0,0,0,0,1,2,0,8,0,1,0,0,0,0,0,12005
2019,"Matt Skole","CHW",7,8,8,2,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0.25,12119
2019,"Max Kepler","MIN",89,163,147,43,27,7,0,9,9,36,13,0,24,2,1,0,3,0,0,0.29251701,12144
2019,"Eddie Rosario","MIN",79,162,153,43,27,11,0,5,5,27,8,0,23,0,1,0,2,0,0,0.28104575,12155
2019,"Ben Gamel","MIL",55,79,65,23,19,3,0,1,1,8,12,0,22,1,1,0,0,0,0,0.35384615,12160
2019,"Scott Schebler","CIN",10,13,13,2,1,0,0,1,1,2,0,0,2,0,0,0,1,0,0,0.15384615,12225
2019,"Rougned Odor","TEX",87,189,165,39,16,14,0,9,9,32,21,0,57,2,0,1,2,0,0,0.23636364,12282
2019,"Cory Spangenberg","MIL",9,18,17,3,1,0,1,1,1,2,0,0,9,0,0,1,0,0,0,0.17647059,12294
2019,"Jace Peterson","BAL",14,26,22,5,4,0,0,1,1,2,3,0,4,1,0,0,0,0,0,0.22727273,12325
2019,"Tommy La Stella","LAA",48,90,83,22,17,2,0,3,3,7,5,0,8,1,0,0,0,0,0,0.26506024,12371
2019,"Beau Taylor","OAK",3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12384
2019,"Kolten Wong","STL",74,122,111,32,25,4,0,3,3,11,5,0,18,3,1,2,0,0,0,0.28828829,12532
2019,"Alex Dickerson","2 Tms",20,22,21,4,2,1,1,0,0,2,1,0,5,0,0,0,1,0,0,0.19047619,12649
2019,"Ryan Carpenter","DET",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12699
2019,"Brad Miller","2 Tms",19,22,19,3,2,0,0,1,1,5,3,0,7,0,0,0,0,0,0,0.15789474,12775
2019,"Brian Goodwin","LAA",54,104,95,25,12,8,1,4,4,15,5,0,29,3,0,1,0,0,0,0.26315789,12858
2019,"Tyler Anderson","COL",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12880
2019,"Gregory Polanco","PIT",24,39,35,8,6,0,0,2,2,5,2,0,12,1,0,0,2,0,0,0.22857143,12907
2019,"Brandon Nimmo","NYM",36,51,40,15,8,4,0,3,3,10,7,0,14,3,1,0,0,0,0,0.375,12927
2019,"Socrates Brito","TOR",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12944
2019,"Michael Perez","TBR",8,11,11,3,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0.27272727,12977
2019,"Charles Tilson","CHW",16,25,23,3,3,0,0,0,0,1,2,0,7,0,0,0,0,0,0,0.13043478,12983
2019,"Jackie Bradley Jr.","BOS",96,188,164,35,23,8,0,4,4,16,16,1,56,6,1,1,3,0,0,0.21341463,12984
2019,"Marco Hernandez","BOS",29,52,50,16,13,3,0,0,0,3,1,0,13,1,0,0,0,0,0,0.32,13154
2019,"Nicky Delmonico","CHW",7,9,9,2,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.22222222,13157
2019,"Eduardo Rodriguez","BOS",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13164
2019,"Max Muncy","LAD",89,181,157,42,24,6,1,11,11,38,19,0,52,5,0,0,1,0,0,0.26751592,13301
2019,"Jake Lamb","ARI",23,28,23,7,3,1,0,3,3,5,5,0,8,0,0,0,0,0,0,0.30434783,13329
2019,"Omar Narvaez","SEA",58,95,75,17,14,1,0,2,2,10,18,0,10,1,1,0,2,0,0,0.22666667,13338
2019,"Tyler Naquin","CLE",39,71,63,18,12,2,0,4,4,10,4,0,14,1,2,1,4,0,0,0.28571429,13359
2019,"Dylan Floro","LAD",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13394
2019,"Matt Koch","ARI",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13420
2019,"Dwight Smith Jr.","BAL",54,110,99,21,13,5,0,3,3,17,9,0,32,1,1,0,2,0,0,0.21212121,13473
2019,"Jesse Winker","CIN",34,50,43,7,7,0,0,0,0,2,6,0,6,1,0,0,1,0,0,0.1627907,13590
2019,"Mallex Smith","SEA",70,165,148,39,31,5,2,1,1,8,14,0,37,3,0,0,5,0,0,0.26351351,13608
2019,"Corey Seager","LAD",93,185,167,40,26,8,0,6,6,24,14,0,44,3,1,0,2,0,0,0.23952096,13624
2019,"Max Fried","ATL",8,14,13,4,4,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0.30769231,13743
2019,"David Dahl","COL",54,126,116,37,19,13,2,3,3,15,7,0,38,1,2,0,0,0,0,0.31896552,13744
2019,"Travis Jankowski","SDP",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13768
2019,"Joey Wendle","TBR",38,59,54,7,6,1,0,0,0,4,4,0,15,1,0,0,1,0,0,0.12962963,13853
2019,"Anthony Bemboom","LAA",5,6,5,1,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0.2,13854
2019,"Rio Ruiz","BAL",46,74,68,17,13,3,0,1,1,11,4,0,18,0,1,1,3,0,0,0.25,14103
2019,"Kevin Gausman","ATL",5,8,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,14107
2019,"Joey Gallo","TEX",39,90,75,25,10,7,0,8,8,22,11,0,34,2,1,1,0,0,0,0.33333333,14128
2019,"Daniel Vogelbach","SEA",78,146,124,20,11,4,0,5,5,17,20,0,40,2,0,0,0,0,0,0.16129032,14130
2019,"Greg Bird","NYY",6,9,8,2,1,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0.25,14131
2019,"Brian Johnson","BOS",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14272
2019,"Nick Williams","PHI",15,17,17,2,1,1,0,0,0,2,0,0,9,0,0,0,0,0,0,0.11764706,14330
2019,"Matt Olson","OAK",74,173,157,35,17,7,0,11,11,27,9,0,41,6,1,0,7,0,0,0.22292994,14344
2019,"Raimel Tapia","COL",54,104,101,28,23,1,1,3,3,9,3,0,35,0,0,0,0,0,0,0.27722772,14350
2019,"Ronald Guzman","TEX",40,80,67,9,2,5,0,2,2,9,10,0,26,0,3,0,1,0,0,0.13432836,14388
2019,"Adam Conley","MIA",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14457
2019,"Jake Cave","MIN",20,50,46,13,7,3,0,3,3,6,3,0,20,0,1,0,1,0,0,0.2826087,14477
2019,"Randy Rosario","CHC",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14508
2019,"Nomar Mazara","TEX",63,135,127,28,19,2,1,6,6,20,5,0,33,1,2,0,3,0,0,0.22047244,14553
2019,"Tzu-Wei Lin","BOS",4,8,7,2,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0.28571429,14678
2019,"Harold Castro","DET",40,68,66,14,14,0,0,0,0,5,2,0,18,0,0,0,0,0,0,0.21212121,14691
2019,"Brett Phillips","KCR",11,13,10,2,1,1,0,0,0,0,2,0,3,0,0,1,0,0,0,0.2,14735
2019,"Julio Urias","LAD",4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14765
2019,"Mike Yastrzemski","SFG",53,89,82,27,16,7,0,4,4,12,5,1,20,2,0,0,2,0,0,0.32926829,14854
2019,"Tony Kemp","2 Tms",29,44,38,9,5,1,2,1,1,7,2,0,4,2,2,0,2,0,0,0.23684211,14894
2019,"Daniel Palka","CHW",7,11,11,1,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0.09090909,14897
2019,"Dom Nunez","COL",2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15055
2019,"Ryan McMahon","COL",78,162,152,39,24,5,0,10,10,28,9,0,56,0,0,1,5,0,0,0.25657895,15112
2019,"Ian Miller","MIN",3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15156
2019,"Josh VanMeter","CIN",19,28,24,3,1,2,0,0,0,1,3,0,8,1,0,0,0,0,0,0.125,15170
2019,"Jake Bauers","CLE",63,128,117,27,18,4,0,5,5,14,9,0,36,1,1,0,0,0,0,0.23076923,15194
2019,"Adam Frazier","PIT",83,156,143,37,26,8,2,1,1,11,9,1,22,1,0,3,1,0,0,0.25874126,15223
2019,"Cody Reed","CIN",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15232
2019,"Mike Tauchman","NYY",43,83,70,25,15,9,0,1,1,13,11,0,16,1,1,0,6,0,0,0.35714286,15274
2019,"Steven Brault","PIT",8,11,8,4,4,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0.5,15291
2019,"Jeff McNeil","NYM",79,156,141,44,31,10,0,3,3,16,9,0,20,6,0,0,0,0,0,0.31205674,15362
2019,"J.P. Crawford","SEA",56,123,106,17,15,2,0,0,0,10,16,0,26,0,1,0,2,0,0,0.16037736,15491
2019,"Mike Ford","NYY",21,36,33,11,3,1,0,7,7,11,3,0,4,0,0,0,0,0,0,0.33333333,15585
2019,"Dominic Smith","NYM",30,36,33,10,7,1,0,2,2,7,3,0,7,0,0,0,0,0,0,0.3030303,15653
2019,"Billy McKinney","TOR",33,54,51,10,6,1,0,3,3,6,1,0,18,1,0,1,0,0,0,0.19607843,15654
2019,"Austin Meadows","TBR",89,177,167,46,26,8,3,9,9,32,9,0,53,1,0,0,0,0,0,0.2754491,15672
2019,"Reese McGuire","TOR",15,24,21,5,4,0,0,1,1,3,2,0,5,0,0,0,0,0,0,0.23809524,15674
2019,"Rowdy Tellez","TOR",64,126,115,31,15,10,0,6,6,23,8,0,37,1,2,0,3,0,0,0.26956522,15679
2019,"Chance Sisco","BAL",19,24,19,2,2,0,0,0,0,0,3,0,9,2,0,0,1,0,0,0.10526316,15694
2019,"Tyler Wade","NYY",12,19,18,5,3,2,0,0,0,2,1,0,6,0,0,0,0,0,0,0.27777778,15730
2019,"Kean Wong","2 Tms",2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333333,15994
2019,"Cody Bellinger","LAD",112,228,193,54,29,7,0,18,18,44,34,5,38,0,1,0,7,0,0,0.27979275,15998
2019,"Mike Gerber","SFG",5,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,16115
2019,"Brandon Woodruff","MIL",10,15,14,4,3,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0.28571429,16162
2019,"Derek Fisher","2 Tms",27,56,49,12,8,0,1,3,3,9,7,0,14,0,0,0,0,0,0,0.24489796,16192
2019,"Bradley Zimmer","CLE",3,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,16221
2019,"AJ Reed","CHW",2,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.25,16246
2019,"Kyle Freeland","COL",7,10,8,0,0,0,0,0,0,0,1,0,6,0,0,1,1,0,0,0,16256
2019,"Michael Conforto","NYM",99,193,174,42,29,7,0,6,6,26,15,0,50,4,0,0,6,0,0,0.24137931,16376
2019,"Jason Martin","PIT",4,5,5,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,16429
2019,"Ryan O'Hearn","KCR",41,61,53,9,7,1,0,1,1,3,7,0,20,0,1,0,1,0,0,0.16981132,16442
2019,"Luis Guillorme","NYM",6,6,6,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.33333333,16451
2019,"Kyle Schwarber","CHC",76,124,109,25,14,4,1,6,6,18,11,0,36,2,2,0,0,0,0,0.2293578,16478
2019,"Shed Long Jr.","SEA",20,41,36,12,6,4,1,1,1,2,5,0,6,0,0,0,0,0,0,0.33333333,16542
2019,"Yandy Diaz","TBR",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16578
2019,"Brian O'Grady","CIN",4,5,5,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.4,16729
2019,"Colin Moran","PIT",56,78,77,21,15,4,0,2,2,11,1,0,18,0,0,0,5,0,0,0.27272727,16909
2019,"Sean Newcomb","ATL",2,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16943
2019,"Magneuris Sierra","MIA",2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17023
2019,"Alex Verdugo","LAD",55,109,101,33,23,6,2,2,2,9,5,0,16,1,2,0,3,0,0,0.32673267,17027
2019,"Pablo Lopez","MIA",7,12,12,2,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.16666667,17085
2019,"Meibrys Viloria","KCR",26,35,32,4,4,0,0,0,0,3,2,0,15,0,1,0,2,0,0,0.125,17109
2019,"Jalen Beeks","TBR",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17192
2019,"Ranger Suarez","PHI",2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17277
2019,"Bobby Bradley","CLE",6,13,12,2,0,2,0,0,0,2,1,0,5,0,0,0,0,0,0,0.16666667,17278
2019,"Rafael Devers","BOS",102,219,208,56,34,15,0,7,7,29,6,0,42,4,1,0,1,0,0,0.26923077,17350
2019,"Genesis Cabrera","STL",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17490
2019,"JT Riddle","MIA",19,26,25,6,0,3,0,3,3,7,1,0,6,0,0,0,0,0,0,0.24,17642
2019,"Kevin Kramer","PIT",6,10,10,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.1,17689
2019,"Matt Beaty","LAD",25,34,32,4,3,1,0,0,0,3,1,0,6,1,0,0,1,0,0,0.125,17710
2019,"Christin Stewart","DET",47,81,72,17,11,5,0,1,1,6,5,0,19,3,1,0,1,0,0,0.23611111,17714
2019,"Steven Duggar","SFG",47,96,87,18,16,2,0,0,0,5,5,0,35,1,3,0,1,0,0,0.20689655,17719
2019,"Chris Shaw","SFG",2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17738
2019,"DJ Stewart","BAL",21,44,42,14,12,2,0,0,0,2,2,0,6,0,0,0,1,0,0,0.33333333,17766
2019,"Willie Calhoun","TEX",54,111,102,23,10,5,1,7,7,15,7,0,19,1,1,0,1,0,0,0.2254902,17838
2019,"Andrew Benintendi","BOS",89,188,160,43,26,12,0,5,5,27,21,0,43,3,3,1,2,0,0,0.26875,17901
2019,"Isan Diaz","MIA",25,44,40,4,2,0,1,1,1,4,4,0,14,0,0,0,2,0,0,0.1,17922
2019,"Andrew Stevenson","WSN",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17932
2019,"Sam Hilliard","COL",12,20,15,4,2,0,0,2,2,3,5,0,5,0,0,0,1,0,0,0.26666667,17954
2019,"Garrett Stubbs","HOU",6,9,8,3,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0.375,18067
2019,"Austin Allen","SDP",8,10,10,1,1,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0.1,18083
2019,"LaMonte Wade Jr","MIN",8,10,7,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,18126
2019,"Seth Brown","OAK",10,14,14,3,3,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0.21428571,18171
2019,"Jarlin Garcia","MIA",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18282
2019,"Edwin Rios","LAD",8,8,7,2,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0.28571429,18316
2019,"Alex Young","ARI",3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18333
2019,"Kyle Tucker","HOU",14,28,27,8,4,3,0,1,1,5,0,0,6,1,0,0,0,0,0,0.2962963,18345
2019,"Trent Grisham","MIL",24,36,32,7,4,1,1,1,1,4,3,0,14,1,0,0,1,0,0,0.21875,18564
2019,"Luis Arraez","MIN",56,103,84,23,21,2,0,0,0,8,18,1,9,0,1,0,1,0,0,0.27380952,18568
2019,"Jared Walsh","LAA",6,8,8,2,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0.25,18607
2019,"Kolby Allard","TEX",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18694
2019,"Josh Naylor","SDP",36,50,48,14,11,3,0,0,0,4,2,0,8,0,0,0,1,0,0,0.29166667,18839
2019,"Brandon Lowe","TBR",40,68,66,16,11,2,0,3,3,9,2,0,36,0,0,0,0,0,0,0.24242424,18882
2019,"Zack Collins","CHW",12,25,22,3,3,0,0,0,0,2,2,0,11,1,0,0,0,0,0,0.13636364,19181
2019,"Conner Menez","SFG",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19199
2019,"Jose Quijada","MIA",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19200
2019,"Cole Irvin","PHI",3,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,19244
2019,"Cavan Biggio","TOR",70,145,118,28,19,5,1,3,3,10,23,0,41,2,1,0,0,0,0,0.23728814,19252
2019,"Jake Fraley","SEA",5,9,9,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.11111111,19260
2019,"Cal Quantrill","SDP",3,6,5,1,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0.2,19312
2019,"Donovan Walton","SEA",2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19314
2019,"Matt Thaiss","LAA",19,24,22,5,3,1,0,1,1,6,2,0,7,0,0,0,1,0,0,0.22727273,19318
2019,"Joey Lucchesi","SDP",12,21,17,0,0,0,0,0,0,0,1,0,14,0,0,3,0,0,0,0,19320
2019,"Nicky Lopez","KCR",57,112,105,28,22,5,0,1,1,6,5,0,16,1,0,1,0,0,0,0.26666667,19339
2019,"Jon Duplantier","ARI",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19546
2019,"Yordan Alvarez","HOU",61,131,114,35,14,12,0,9,9,25,14,0,30,2,1,0,3,0,0,0.30701754,19556
2019,"Nate Lowe","TBR",14,28,24,7,3,2,0,2,2,5,3,0,10,1,0,0,1,0,0,0.29166667,19566
2019,"Josh Rojas","ARI",24,36,31,9,6,3,0,0,0,5,5,0,11,0,0,0,0,0,0,0.29032258,19734
2019,"Shohei Ohtani","LAA",60,116,103,29,20,4,2,3,3,13,10,0,37,1,1,0,0,0,0,0.2815534,19755
2019,"Adam Haseley","PHI",33,57,52,11,9,2,0,0,0,8,3,0,16,2,0,0,2,0,0,0.21153846,19878
2019,"Gavin Lux","LAD",8,12,12,1,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,0.08333333,19955
2019,"Juan Soto","WSN",117,221,186,53,32,12,3,6,6,33,28,1,43,1,6,0,5,0,0,0.28494624,20123
2019,"Brendan McKay","TBR",1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20186
2019,"Nick Margevicius","SDP",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20395
2020,"David Peralta","ARI",25,50,46,12,11,0,0,1,1,7,3,0,11,0,1,0,0,0,0,0.26086957,2136
2020,"Mitch Moreland","2 Tms",18,27,25,6,4,1,0,1,1,4,1,0,8,1,0,0,0,0,0,0.24,3086
2020,"Shin-Soo Choo","TEX",20,38,36,8,6,1,0,1,1,4,1,0,7,1,0,0,0,0,0,0.22222222,3174
2020,"Robinson Cano","NYM",31,57,53,14,6,4,0,4,4,9,3,0,8,1,0,0,1,0,0,0.26415094,3269
2020,"Matt Joyce","MIA",10,13,13,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.15384615,3353
